!-----------------------------------
!  Radioastron Input Catalog v029  !
!-----------------------------------
!
! If you would like to change something in this catalog
! please contact Kirill Sokolovsky <kirx@kirx.net>
!
! ----****#### WSRT calibrators ####****----
   source='0134+329', 'J0137+3309', '3C48'  RA=01:37:41.299440  DEC=+33:09:35.13299  equinox='J2000'  rem='WSRT calibrator, rfc_2013d Petrov, 2013, unpublished 140 observations' /
   source='0538+498', 'J0542+4951', '3C147' RA=05:42:36.137900  DEC=+49:51:07.23375  equinox='J2000'  rem='WSRT calibrator, rfc_2013d Petrov, 2013, unpublished 1742 observations' /
   source='1328+307', 'J1331+3030', '3C286' RA=13:31:08.288070  DEC=+30:30:32.95924  equinox='J2000'  rem='WSRT calibrator, not for 92cm, rfc_2013d Petrov, 2013, unpublished 542 observations' /
   source='1409+524', 'J1411+5212', '3C295' RA=14:11:20.407581  DEC=+52:12:11.29094  equinox='J2000'  rem='WSRT calibrator, 92cm only, rfc_2013d Petrov, 2013, unpublished 6 observations' /
! ----****#### Pulsars (the AO2 pulsar list) ####****----
!   source='J0218+4232'             RA=02:18:06.351000 DEC=+42:32:17.43000 equinox='J2000' rem='PSR GP DM=61.252' /
   source='B0329+54', 'J0332+5434' RA=03:32:59.368000 DEC=+54:34:43.57000 equinox='J2000' rem='PSR High dispersed DM=26.833, RA-AO2-01' /
!   source='B0355+54', 'J0358+5413' RA=03:58:53.716500 DEC=+54:13:13.72700 equinox='J2000' rem='PSR High dispersed DM= 57.1420' /
   source='J0437-4715'             RA=04:37:15.883250 DEC=-47:15:09.03186 equinox='J2000' rem='PSR Low dispersed DM=2.64476, RA-AO2-06' /
   source='B0525+21', 'J0528+2200' RA=05:28:52.264000 DEC=+22:00:04.00000 equinox='J2000' rem='PSR High dispersed DM=50.937, RA-AO2-06' /
   source='CRAB', 'J0534+2200','B0531+21' RA=05:34:31.973000 DEC=+22:00:52.06000 equinox='J2000' rem='PSR GP DM=56.791, RA-AO2-05' /
!   source='J0537-6910'             RA=05:37:47.416000 DEC=-69:10:19.88000 equinox='J2000' rem='PSR GP DM=146' /
!   source='B0540-69', 'J0540-6919' RA=05:40:11.202000 DEC=-69:19:54.17000 equinox='J2000' rem='PSR GP DM=146.5 Crab-like pulsar in BMC' /
   source='B0809+74', 'J0814+7429' RA=08:14:59.500000 DEC=+74:29:05.70000 equinox='J2000' rem='PSR Low dispersed DM=5.75, RA-AO2-06' /
   source='B0823+26', 'J0826+2637' RA=08:26:51.383300 DEC=+26:37:23.79000 equinox='J2000' rem='PSR Low dispersed DM=19.454, RA-AO2-06' /
   source='B0834+06', 'J0837+0610' RA=08:37:05.642000 DEC=+06:10:14.56000 equinox='J2000' rem='PSR Low dispersed DM=12.889, RA-AO2-06' /
   source='VELA', 'J0835-4510', 'B0833-45' RA=08:35:20.680000 DEC=-45:10:35.70000 equinox='J2000' rem='PSR High dispersed DM=67.99, RA-AO2-01' /
   source='B0919+06', 'J0922+0638' RA=09:22:14.022    DEC=+06:38:23.30    equinox='J2000' rem='PSR DM=27.271, position from 2004MNRAS.353.1311H, RA-AO2-06' /
   source='B0950+08', 'J0953+0755' RA=09:53:09.309700 DEC=+07:55:35.75000 equinox='J2000' rem='PSR Low dispersed DM=2.958, RA-AO2-06' /
!   source='J1012-5830'             RA=10:12:54.900000 DEC=-58:30:25.60000 equinox='J2000' rem='PSR GP DM=294' /
   source='B1133+16', 'J1136+1551' RA=11:36:03.247700 DEC=+15:51:04.48000 equinox='J2000' rem='PSR Low dispersed DM=4.864, RA-AO2-06' /
   source='B1237+25', 'J1239+2453' RA=12:39:40.461400 DEC=+24:53:49.29000 equinox='J2000' rem='PSR Low dispersed DM=9.242, RA-AO2-06' /
!   source='B1508+55', 'J1509+5531' RA=15:09:25.629800 DEC=+55:31:32.39400 equinox='J2000' rem='PSR High dispersed DM=19.613' /
   source='B1641-45', 'J1644-4559' RA=16:44:49.281000 DEC=-45:59:09.50000 equinox='J2000' rem='PSR High dispersed DM=478.8, RA-AO2-01' /
   source='B1642-03', 'J1645-0317' RA=16:45:02.041400 DEC=-03:17:58.32000 equinox='J2000' rem='PSR High dispersed DM=35.727, RA-AO2-01, RA-AO2-06' /
!   source='J1701-3006'             RA=17:01:12.822200 DEC=-30:06:51.82000 equinox='J2000' rem='PSR GP DM=113.291' /
   source='B1749-28', 'J1752-2806' RA=17:52:58.689600 DEC=-28:06:37.30000 equinox='J2000' rem='PSR High dispersed DM=50.372, RA-AO2-01' /
   source='B1818-04', 'J1820-0427' RA=18:20:52.600000 DEC=-04:27:38.10000 equinox='J2000' rem='PSR High dispersed DM= 84.435, RA-AO2-01' /
!   source='B1820-30A', 'J1823-3021' RA=18:23:40.487010 DEC=-30:21:40.12700 equinox='J2000' rem='PSR GP DM=86.8797' /
!   source='B1821-24A', 'J1824-2452' RA=18:24:32.007960 DEC=-24:52:10.82400 equinox='J2000' rem='PSR GP DM=120.502' /
!   source='J1843-1113'             RA=18:43:41.262250 DEC=-11:13:31.05200 equinox='J2000' rem='PSR GP DM=59.96' /
   source='B1859+03'               RA=19:01:31.781    DEC=+03:31:05.92    equinox='J2000' rem='PSR DM=402.080, position from 2004MNRAS.353.1311H, RA-AO2-01' /
   source='B1919+21', 'J1921+2153' RA=19:21:44.815000 DEC=+21:53:02.25000 equinox='J2000' rem='PSR Low dispersed DM=12.455, RA-AO2-06' /
   source='B1929+10', 'J1932+1059' RA=19:32:13.949700 DEC=+10:59:32.42000 equinox='J2000' rem='PSR Low dispersed DM=3.180, RA-AO2-06' /
   source='B1933+16', 'J1932+1059' RA=19:35:47.825900 DEC=+16:16:39.98600 equinox='J2000' rem='PSR High dispersed DM=158.521, RA-AO2-01' /
!   source='B1937+21', 'J1939+2134' RA=19:39:38.550000 DEC=+21:34:59.10000 equinox='J2000' rem='PSR GP,High dispersed DM=71.0398' /
   source='B1946+35', 'J1948+3540' RA=19:48:25.006700 DEC=+35:40:11.05700 equinox='J2000' rem='PSR DM=129.075, RA-AO2-01' /
!   source='B1957+20', 'J1959+2048' RA=19:59:36.769880 DEC=+20:48:15.12220 equinox='J2000' rem='PSR GP, High dispersed DM=29.1168' /
   source='B2016+28', 'J2018+2839' RA=20:18:03.833300 DEC=+28:39:54.21200 equinox='J2000' rem='PSR Low dispersed DM=14.172, RA-AO2-06' /
!   source='J2022+3842'             RA=20:22:21.689000 DEC=+38:42:14.82000 equinox='J2000' rem='PSR GP, High dispersed DM=429.1' /
!   source='B2020+28', 'J2022+2854' RA=20:22:37.067100 DEC=+28:54:23.10400 equinox='J2000' rem='PSR Low/high dispersed DM=24.640' /
!   source='B2021+51', 'J2022+5154' RA=20:22:49.873000 DEC=+51:54:50.23300 equinox='J2000' rem='PSR High dispersed DM=22.648' /
!   source='B2111+46', 'J2113+4644' RA=21:13:24.307000 DEC=+46:44:08.70000 equinox='J2000' rem='PSR High dispersed DM=141.26' /
!   source='B2217+47', 'J2219+4754' RA=22:19:48.139000 DEC=+47:54:53.93000 equinox='J2000' rem='PSR High dispersed DM=43.519' /
! ----****#### Masers ####****----
!   source='S_PERSEI_OH'   RA=02:22:51.7106  DEC=58:35:11.444   equinox='J2000' rem='OH  maser; positions for H2O maser from  2010ApJ721...267Asaki' /
!   source='S_PERSEI_H2O'  RA=02:22:51.7106  DEC=58:35:11.444   equinox='J2000' rem='H2O maser; positions from  2010ApJ721...267Asaki' /
   source='1514+197', 'J1516+1932' RA=15:16:56.796164 DEC=+19:32:12.99191 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 2439 observations, RA-AO2-12' /
   source='1514-241', 'J1517-2422' RA=15:17:41.813131 DEC=-24:22:19.47616 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 7724 observations, RA-AO2-12' /
   source='1519-273', 'J1522-2730' RA=15:22:37.675987 DEC=-27:30:10.78560 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 15038 observations, RA-AO2-12' /
   source='1546+027', 'J1549+0237' RA=15:49:29.436845 DEC=+02:37:01.16316 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 15857 observations, RA-AO2-12' /
   source='1547+507', 'J1549+5038' RA=15:49:17.468556 DEC=+50:38:05.78805 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 1541 observations, RA-AO2-12' /
   source='1548+056', 'J1550+0527' RA=15:50:35.269243 DEC=+05:27:10.44825 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 8410 observations, RA-AO2-12' /
   source='1557+032', 'J1559+0304' RA=15:59:30.972614 DEC=+03:04:48.25670 equinox='J2000' rem='AGN, HIGHz, rfc_2013d Petrov, 2013, unpublished 1323 observations, RA-AO2-12' /
   source='1602-115', 'J1605-1139' RA=16:05:17.531656 DEC=-11:39:26.83121 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 1740 observations, RA-AO2-12' /
   source='1604+315', 'J1606+3124' RA=16:06:08.518385 DEC=+31:24:46.45776 equinox='J2000' rem='AGN, HIGHz, rfc_2013d Petrov, 2013, unpublished 90 observations, RA-AO2-03, RA-AO2-12' /
   source='1606+106', 'J1608+1029' RA=16:08:46.203185 DEC=+10:29:07.77564 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 128489 observations, RA-AO2-12' /
   source='1611+343', 'J1613+3412' RA=16:13:41.064242 DEC=+34:12:47.90878 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 154703 observations, RA-AO2-12' /
   source='1617+229', 'J1619+2247' RA=16:19:14.824597 DEC=+22:47:47.85093 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 8180 observations, RA-AO2-12' /
   source='1622-253', 'J1625-2527' RA=16:25:46.891640 DEC=-25:27:38.32697 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 46898 observations, RA-AO2-12' /
   source='1633+382', 'J1635+3808' RA=16:35:15.492975 DEC=+38:08:04.50043 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 16451 observations, RA-AO2-10, RA-AO2-12' /
   source='1636+473', 'J1637+4717' RA=16:37:45.130558 DEC=+47:17:33.83103 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 4851 observations, RA-AO2-12' /
   source='1637+574', 'J1638+5720' RA=16:38:13.456297 DEC=+57:20:23.97898 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 8888 observations, RA-AO2-12' /
   source='1638+398', 'J1640+3946', 'NRAO512' RA=16:40:29.632771 DEC=+39:46:46.02835 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 112829 observations, RA-AO2-12' /
   source='1641+399', 'J1642+3948', '3C345' RA=16:42:58.809963 DEC=+39:48:36.99385 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 51938 observations, RA-AO2-10, RA-AO2-12' /
   source='1642+690', 'J1642+6856' RA=16:42:07.848507 DEC=+68:56:39.75636 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 18956 observations, RA-AO2-11, RA-AO2-12' /
   source='1639-062', 'J1642-0621' RA=16:42:02.177715 DEC=-06:21:23.69513 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 7228 observations, RA-AO2-12' /
   source='1655+077', 'J1658+0741' RA=16:58:09.011465 DEC=+07:41:27.54032 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 1094 observations, RA-AO2-12' /
   source='1656-075', 'J1658-0739' RA=16:58:44.061993 DEC=-07:39:17.69432 equinox='J2000' rem='AGN, HIGHz, rfc_2013d Petrov, 2013, unpublished 1558 observations, RA-AO2-03, RA-AO2-12' /
   source='1717+178', 'J1719+1745' RA=17:19:13.048481 DEC=+17:45:06.43714 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 2632 observations, RA-AO2-12' /
   source='1730-130', 'J1733-1304', 'NRAO530' RA=17:33:02.705787 DEC=-13:04:49.54838 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 18002 observations, RA-AO2-12' /
   source='1732+389', 'J1734+3857' RA=17:34:20.578539 DEC=+38:57:51.44303 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 5259 observations, RA-AO2-12' /
   source='1739+522', 'J1740+5211' RA=17:40:36.977846 DEC=+52:11:43.40733 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 209348 observations, RA-AO2-12' /
   source='1741-038', 'J1743-0350' RA=17:43:58.856134 DEC=-03:50:04.61684 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 173236 observations, RA-AO2-12' /
   source='1749+096', 'J1751+0939' RA=17:51:32.818572 DEC=+09:39:00.72830 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 144372 observations, RA-AO2-12' /
   source='1751+288', 'J1753+2848' RA=17:53:42.473645 DEC=+28:48:04.93876 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 5304 observations, RA-AO2-12' /
   source='1751+441', 'J1753+4409' RA=17:53:22.647889 DEC=+44:09:45.68615 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 1851 observations, RA-AO2-12' /
   source='1758+388', 'J1800+3848' RA=18:00:24.765361 DEC=+38:48:30.69739 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 3569 observations, RA-AO2-12' /
   source='1803+784', 'J1800+7828' RA=18:00:45.683902 DEC=+78:28:04.01838 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 217073 observations, RA-AO2-12' /
   source='1800+440', 'J1801+4404' RA=18:01:32.314821 DEC=+44:04:21.90023 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 5984 observations, RA-AO2-12' /
   source='1759-396', 'J1802-3940' RA=18:02:42.680061 DEC=-39:40:07.90826 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 2889 observations, RA-AO2-12' /
   source='1807+698', 'J1806+6949', '3C371' RA=18:06:50.680644 DEC=+69:49:28.10848 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 101673 observations, RA-AO2-12' /
   source='1817+387', 'J1819+3845' RA=18:19:26.547379 DEC=+38:45:01.78611 equinox='J2000' rem='AGN, IDV, rfc_2013d Petrov, 2013, unpublished 89 observations, RA-AO2-12' /
   source='1823+689', 'J1823+6857' RA=18:23:32.853904 DEC=+68:57:52.61250 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 1793 observations, RA-AO2-12' /
   source='1823+568', 'J1824+5651' RA=18:24:07.068371 DEC=+56:51:01.49076 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 8126 observations, RA-AO2-12' /
   source='1828+487', 'J1829+4844', '3C380' RA=18:29:31.780879 DEC=+48:44:46.16038 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 87 observations, RA-AO2-12' /
   source='1842+681', 'J1842+6809' RA=18:42:33.641683 DEC=+68:09:25.22773 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 3737 observations, RA-AO2-12' /
   source='1846+322', 'J1848+3219' RA=18:48:22.088579 DEC=+32:19:02.60367 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 15923 observations, RA-AO2-12' /
   source='1849+670', 'J1849+6705' RA=18:49:16.072282 DEC=+67:05:41.68023 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 7270 observations, RA-AO2-12' /
   source='1908-201', 'J1911-2006' RA=19:11:09.652895 DEC=-20:06:55.10919 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 19784 observations, RA-AO2-12' /
   source='1920-211', 'J1923-2104' RA=19:23:32.189817 DEC=-21:04:33.33318 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 2687 observations, RA-AO2-12' /
   source='1921-293', 'J1924-2914' RA=19:24:51.055956 DEC=-29:14:30.12114 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 45960 observations, RA-AO2-12' /
   source='1928+738', 'J1927+7358' RA=19:27:48.495148 DEC=+73:58:01.56986 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 6641 observations, RA-AO2-12' /
   source='1933-400', 'J1937-3958' RA=19:37:16.217357 DEC=-39:58:01.55318 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 499 observations, RA-AO2-12' /
   source='1937-101', 'J1939-1002' RA=19:39:57.256582 DEC=-10:02:41.52079 equinox='J2000' rem='AGN, HIGHz, rfc_2013d Petrov, 2013, unpublished 906 observations, RA-AO2-03, RA-AO2-12' /
   source='1936-155', 'J1939-1525' RA=19:39:26.657748 DEC=-15:25:43.05857 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 2776 observations, RA-AO2-12' /
   source='1954+513', 'J1955+5131' RA=19:55:42.738247 DEC=+51:31:48.54613 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 3700 observations, RA-AO2-12' /
   source='1957+405', 'J1959+4044', 'CYGNUS-A', 'CYG-A' RA=19:59:28.356463 DEC=+40:44:02.09701 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 293 observations, RA-AO2-12' /
   source='1958-179', 'J2000-1748' RA=20:00:57.090445 DEC=-17:48:57.67271 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 34703 observations, RA-AO2-12' /
   source='2000-330', 'J2003-3251' RA=20:03:24.116342 DEC=-32:51:45.13295 equinox='J2000' rem='AGN, HIGHz, rfc_2013d Petrov, 2013, unpublished 631 observations, RA-AO2-12' /
   source='2007+777', 'J2005+7752' RA=20:05:30.998496 DEC=+77:52:43.24753 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 16338 observations, RA-AO2-12' /
   source='2010+723', 'J2009+7229' RA=20:09:52.303862 DEC=+72:29:19.35101 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 130 observations, RA-AO2-12' /
   source='2008-159', 'J2011-1546' RA=20:11:15.710930 DEC=-15:46:40.25384 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 9163 observations, RA-AO2-12' /
   source='2013+370', 'J2015+3710' RA=20:15:28.729772 DEC=+37:10:59.51527 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 282 observations, RA-AO2-12' /
   source='2021+614', 'J2022+6136' RA=20:22:06.681752 DEC=+61:36:58.80476 equinox='J2000' rem='AGN, CSO, rfc_2013d Petrov, 2013, unpublished 3249 observations, RA-AO2-09, RA-AO2-12' /
   source='2022+542', 'J2023+5427' RA=20:23:55.844020 DEC=+54:27:35.82889 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 140 observations, RA-AO2-12' /
   source='2029+121', 'J2031+1219' RA=20:31:54.994268 DEC=+12:19:41.34011 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 2970 observations, RA-AO2-12' /
   source='2032+107', 'J2035+1056' RA=20:35:22.333300 DEC=+10:56:06.78853 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 135 observations, RA-AO2-12' /
   source='2037+511', 'J2038+5119', '3C418' RA=20:38:37.034732 DEC=+51:19:12.66253 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 108656 observations, RA-AO2-12' /
   source='2047+098', 'J2049+1003' RA=20:49:45.864981 DEC=+10:03:14.39801 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 135 observations, RA-AO2-12' /
   source='2052-474', 'J2056-4714' RA=20:56:16.359817 DEC=-47:14:47.62776 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 8508 observations, RA-AO2-12' /
   source='2059+034', 'J2101+0341' RA=21:01:38.834159 DEC=+03:41:31.32076 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 13049 observations, RA-AO2-12' /
   source='2107+353', 'J2109+3532' RA=21:09:31.878723 DEC=+35:32:57.59753 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 135 observations, RA-AO2-12' /
   source='2121+053', 'J2123+0535' RA=21:23:44.517402 DEC=+05:35:22.09291 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 53139 observations, RA-AO2-12' /
   source='2126-158', 'J2129-1538' RA=21:29:12.175898 DEC=-15:38:41.04155 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 7681 observations, RA-AO2-12' /
   source='2128-123', 'J2131-1207' RA=21:31:35.261749 DEC=-12:07:04.79619 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 15528 observations, RA-AO2-12' /
   source='2134+004', 'J2136+0041' RA=21:36:38.586326 DEC=+00:41:54.21264 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 28297 observations, RA-AO2-12' /
   source='2135+508', 'J2137+5101' RA=21:37:00.986207 DEC=+51:01:36.12906 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 64 observations, RA-AO2-12' /
   source='2136+141', 'J2139+1423' RA=21:39:01.309269 DEC=+14:23:35.99209 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 52968 observations, RA-AO2-12' /
   source='2145+067', 'J2148+0657' RA=21:48:05.458671 DEC=+06:57:38.60409 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 104350 observations, RA-AO2-12' /
   source='2149-307', 'J2151-3027' RA=21:51:55.523987 DEC=-30:27:53.69817 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 1072 observations, RA-AO2-12' /
   source='2155-152', 'J2158-1501' RA=21:58:06.281898 DEC=-15:01:09.32784 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 1056 observations, RA-AO2-12' /
   source='2200+420', 'J2202+4216', 'BLLAC' RA=22:02:43.291371 DEC=+42:16:39.97987 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 59417 observations, RA-AO2-12' /
   source='2201+171', 'J2203+1725' RA=22:03:26.893682 DEC=+17:25:48.24764 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 325 observations, RA-AO2-12' /
   source='2201+315', 'J2203+3145' RA=22:03:14.975788 DEC=+31:45:38.26991 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 33331 observations, RA-AO2-12' /
   source='2209+236', 'J2212+2355' RA=22:12:05.966312 DEC=+23:55:40.54374 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 17068 observations, RA-AO2-12' /
   source='2215+020', 'J2217+0220' RA=22:17:48.237927 DEC=+02:20:10.71214 equinox='J2000' rem='AGN, HIGHz, rfc_2013d Petrov, 2013, unpublished 383 observations, RA-AO2-03, RA-AO2-12' /
   source='2216-038', 'J2218-0335' RA=22:18:52.037725 DEC=-03:35:36.87962 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 10937 observations, RA-AO2-12' /
   source='2223-052', 'J2225-0457', '3C446' RA=22:25:47.259295 DEC=-04:57:01.39089 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 55527 observations, RA-AO2-12' /
   source='2227-088', 'J2229-0832' RA=22:29:40.084340 DEC=-08:32:54.43561 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 9562 observations, RA-AO2-12' /
   source='2230+114', 'J2232+1143', 'CTA102' RA=22:32:36.408905 DEC=+11:43:50.90395 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 5100 observations, RA-AO2-12' /
   source='2239+096', 'J2241+0953' RA=22:41:49.717305 DEC=+09:53:52.44441 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 299 observations, RA-AO2-12' /
   source='2243-123', 'J2246-1206' RA=22:46:18.231974 DEC=-12:06:51.27766 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 23987 observations, RA-AO2-12' /
   source='2251+158', 'J2253+1608', '3C454.3' RA=22:53:57.747940 DEC=+16:08:53.56074 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 40570 observations, RA-AO2-12' /
   source='2255-282', 'J2258-2758' RA=22:58:05.962882 DEC=-27:58:21.25680 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 30802 observations, RA-AO2-12' /
   source='2309+454', 'J2311+4543' RA=23:11:47.408972 DEC=+45:43:56.01648 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 2633 observations, RA-AO2-12' /
   source='2328+107', 'J2330+1100' RA=23:30:40.852261 DEC=+11:00:18.70969 equinox='J2000' rem='AGN, MASIV, rfc_2013d Petrov, 2013, unpublished 754 observations, RA-AO2-12' /
   source='2345-167', 'J2348-1631' RA=23:48:02.608529 DEC=-16:31:12.02222 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 1596 observations, RA-AO2-12' /
   source='2351+456', 'J2354+4553' RA=23:54:21.680217 DEC=+45:53:04.23639 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 2579 observations, RA-AO2-12' /
   source='2355-534', 'J2357-5311' RA=23:57:53.266076 DEC=-53:11:13.68941 equinox='J2000' rem='AGN, rfc_2013d Petrov, 2013, unpublished 266 observations, RA-AO2-12' /
! ----****#### Microquasars and other possible radio transients ####****----
!   source='SS433', 'V1343AQL'      RA=19:11:49.57     DEC=+04:58:57.9     equinox='J2000' rem='possible radio transient' /
   source='LSI+61303'              RA=02:40:31.66516  DEC=+61:13:45.6115  equinox='J2000' rem='microquasar, RA-AO2-16' /
!   source='CYG-X3', 'CYGX3', 'CYGX-3', 'V1521CYG' RA=20:32:25.78 DEC=+40:57:27.9    equinox='J2000' rem='microquasar' /
!   source='GRS1915+105', 'GRS1915', 'V1487AQL' RA=19:15:11.55 DEC=+10:56:44.8  equinox='J2000' rem='microquasar' /
!   source='CIR-X1', 'CIRX1', 'CIRX-1', 'BRCIR' RA=15:20:40.85 DEC=-57:10:00.1  equinox='J2000' rem='microquasar' / 
!   source='NDEL2013', 'V339DEL'    RA=20:23:30.68 DEC=+20:46:03.8     equinox='J2000' rem='NOVA Del 2013' /
!   source='NCEN2013'               RA=13:54:45.34 DEC=-59:09:04.2     equinox='J2000' rem='NOVA Cen 2013' /
!   source='FERMIJ0623-3351'        RA=06:23:39.92 DEC=-33:50:14.6     equinox='J2000' rem='extragalactic gamma-ray transient' /
!   source='V4641SGR'               RA=18:19:21.63 DEC=-25:24:25.8     equinox='J2000' rem='LMXB' /
!   source='SN2014J'                RA=09:55:42.121 DEC=+69:40:25.88   equinox='J2000' rem='Type Ia SN in M82, position from ATEL #5821' /
!   source='SN2013ej'               RA=01:36:48.2100 DEC=+15:45:30.640   equinox='J2000' rem='Type IIp SN in M74' /
   source='1742-289', 'J1745-2900', 'SGR-A' RA= 17:45:40.036054  DEC= -29:00:28.16801  equinox='J2000'  rem='rfc_2013d Petrov, 2013, unpublished 44 observations, RA-AO2-07'   /
!   source='0805+538', 'J0809+5341' RA=08:09:41.732708  DEC=+53:41:25.09259   equinox='J2000'  rem='Flaring MASTER blazar from ATEL #6074' /
